,Center,Center Latitude,Center Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
256,2,40.78510448953667,-73.97714545863158,Thyme & Tonic,40.78449249267578,-73.9740982055664,Restaurant
257,2,40.78510448953667,-73.97714545863158,Children's Museum of Manhattan (CMOM),40.785910609601515,-73.977161498804,Museum
258,2,40.78510448953667,-73.97714545863158,Tarallucci e Vino Wine Bar,40.78446709046581,-73.97359687321863,Wine Bar
259,2,40.78510448953667,-73.97714545863158,Claire's,40.78543844865337,-73.97881347168772,Accessories Store
260,2,40.78510448953667,-73.97714545863158,Matcha Cafe,40.78514,-73.97671,Café
261,2,40.78510448953667,-73.97714545863158,Coppola's West,40.783367162563025,-73.97892004253686,Italian Restaurant
262,2,40.78510448953667,-73.97714545863158,Patagonia,40.782965111755935,-73.9748070493591,Clothing Store
263,2,40.78510448953667,-73.97714545863158,Nice Matin,40.783302106913446,-73.97838339603005,French Restaurant
264,2,40.78510448953667,-73.97714545863158,Cindy's Nail Salon,40.78614598425024,-73.97611363790173,Nail Salon
265,2,40.78510448953667,-73.97714545863158,79th Street Greenmarket,40.78194890969177,-73.9754855632782,Farmers Market
266,2,40.78510448953667,-73.97714545863158,Lokal 83,40.78435289221301,-73.97361106714375,Mediterranean Restaurant
267,2,40.78510448953667,-73.97714545863158,About Coffee,40.783348233986196,-73.9742785692215,Coffee Shop
268,2,40.78510448953667,-73.97714545863158,Motorino,40.78558623374228,-73.9728424861288,Pizza Place
269,2,40.78510448953667,-73.97714545863158,St. James Gate Publick House,40.78449568971589,-73.97732893024435,Bar
270,2,40.78510448953667,-73.97714545863158,Joe Coffee Company,40.78576794628144,-73.97297822944773,Coffee Shop
271,2,40.78510448953667,-73.97714545863158,Ashoka,40.784842463371454,-73.97325299421942,Indian Restaurant
272,2,40.78510448953667,-73.97714545863158,Senn Thai Comfort Food,40.78488,-73.976934,Thai Restaurant
273,2,40.78510448953667,-73.97714545863158,Juice Generation,40.78820908282597,-73.97699430584908,Juice Bar
274,2,40.78510448953667,-73.97714545863158,Barney Greengrass,40.788007875375264,-73.97479388324341,Bagel Shop
275,2,40.78510448953667,-73.97714545863158,Eye Q Optometrist,40.7836959,-73.9789338,Optical Shop
276,2,40.78510448953667,-73.97714545863158,Westsider Rare & Used Books Inc.,40.78484367286875,-73.9792146705409,Used Bookstore
277,2,40.78510448953667,-73.97714545863158,Osteria Cotta,40.78557829267471,-73.97283558506008,Italian Restaurant
278,2,40.78510448953667,-73.97714545863158,DSW Designer Shoe Warehouse,40.7839309,-73.9794169,Shoe Store
279,2,40.78510448953667,-73.97714545863158,Levain Bakery,40.781513,-73.97926,Bakery
280,2,40.78510448953667,-73.97714545863158,Pure Barre,40.782449685154994,-73.975171584002,Gym
281,2,40.78510448953667,-73.97714545863158,Theodore Roosevelt Park (Museum Park),40.7818514,-73.9747587,Park
282,2,40.78510448953667,-73.97714545863158,Blossom on Columbus,40.78551142817761,-73.97282897616607,Vegetarian / Vegan Restaurant
283,2,40.78510448953667,-73.97714545863158,Bustan,40.78604338350248,-73.97620397117983,Mediterranean Restaurant
284,2,40.78510448953667,-73.97714545863158,Kirsh Bakery and Kitchen,40.788138,-73.974502,Bakery
285,2,40.78510448953667,-73.97714545863158,Pure Yoga West,40.7816589375539,-73.97954526697957,Yoga Studio
286,2,40.78510448953667,-73.97714545863158,Chipotle Mexican Grill,40.7862055,-73.9778816,Mexican Restaurant
287,2,40.78510448953667,-73.97714545863158,Equinox West 76th Street,40.78145984590626,-73.97964993963983,Gym
288,2,40.78510448953667,-73.97714545863158,Saravanaa Bhavan,40.783578,-73.97786,South Indian Restaurant
289,2,40.78510448953667,-73.97714545863158,The Mermaid Inn,40.7887443662537,-73.97424322252336,Seafood Restaurant
290,2,40.78510448953667,-73.97714545863158,Blondies Sports,40.78348738780915,-73.97911071192236,Sports Bar
291,2,40.78510448953667,-73.97714545863158,Beard Papa's,40.782307,-73.981039,Dessert Shop
292,2,40.78510448953667,-73.97714545863158,Riverside Park - W 78th St,40.78515879953449,-73.98278197724018,Park
293,2,40.78510448953667,-73.97714545863158,Amélie,40.78867087369752,-73.97440006466266,Wine Bar
294,2,40.78510448953667,-73.97714545863158,Tessa,40.7815789550183,-73.97947539326489,Mediterranean Restaurant
295,2,40.78510448953667,-73.97714545863158,RedFarm,40.78204527610433,-73.98087834722097,Chinese Restaurant
296,2,40.78510448953667,-73.97714545863158,Dublin House,40.7836507729336,-73.97941198985926,Dive Bar
297,2,40.78510448953667,-73.97714545863158,Bull Moose Dog Run,40.78222346772014,-73.9737421448292,Dog Run
298,2,40.78510448953667,-73.97714545863158,Hayden Planetarium,40.78171789252808,-73.9732388050449,Planetarium
299,2,40.78510448953667,-73.97714545863158,Pizzeria Sirenetta,40.78864019118798,-73.9742819869487,Italian Restaurant
300,3,40.74814706522787,-73.97546965011145,Shake Shack,40.74966574698551,-73.97571869830242,Burger Joint
301,3,40.74814706522787,-73.97546965011145,Sushi Ryusei,40.748354,-73.97520300000001,Sushi Restaurant
302,3,40.74814706522787,-73.97546965011145,Tempura Matsui,40.7484611562686,-73.97497442973443,Japanese Restaurant
303,3,40.74814706522787,-73.97546965011145,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant
304,3,40.74814706522787,-73.97546965011145,Sai Gon Dep,40.74770075333206,-73.97378815410889,Vietnamese Restaurant
305,3,40.74814706522787,-73.97546965011145,Perk Kafe,40.747768,-73.977363,Coffee Shop
306,3,40.74814706522787,-73.97546965011145,El Pote,40.74761767782473,-73.97387433686416,Spanish Restaurant
307,3,40.74814706522787,-73.97546965011145,Ippodo Tea Co.,40.749757350648515,-73.9777326596245,Tea Room
308,3,40.74814706522787,-73.97546965011145,Kajitsu,40.74976283974211,-73.97768769032828,Japanese Restaurant
309,3,40.74814706522787,-73.97546965011145,Grand Central Plaza,40.749639788507956,-73.97567103570407,Plaza
310,3,40.74814706522787,-73.97546965011145,Tacos Grand Central,40.747646,-73.973984,Taco Place
311,3,40.74814706522787,-73.97546965011145,Blink Fitness,40.749334,-73.975913,Gym
312,3,40.74814706522787,-73.97546965011145,Little Alley,40.747326320874585,-73.9770164277044,Shanghai Restaurant
313,3,40.74814706522787,-73.97546965011145,Sarge's Delicatessen & Diner,40.74726357893965,-73.97705848354722,Jewish Restaurant
314,3,40.74814706522787,-73.97546965011145,mang'Oh yoga,40.74744599731651,-73.9726136084391,Yoga Studio
315,3,40.74814706522787,-73.97546965011145,Lucid Cafe,40.748754,-73.977916,Coffee Shop
316,3,40.74814706522787,-73.97546965011145,City Beer,40.7486191,-73.97570259999999,Bar
317,3,40.74814706522787,-73.97546965011145,Katagiri,40.75087050808319,-73.9767551161243,Grocery Store
318,3,40.74814706522787,-73.97546965011145,Bon Bon Salon & Spa,40.748047122668254,-73.97642636939408,Salon / Barbershop
319,3,40.74814706522787,-73.97546965011145,Lan Larb Midtown,40.74533363204334,-73.9755277555111,Thai Restaurant
320,3,40.74814706522787,-73.97546965011145,Montagu's Gusto,40.74555834476401,-73.97522572857501,American Restaurant
321,3,40.74814706522787,-73.97546965011145,Amateur Comedy Club,40.74732172538705,-73.97785244232867,Theater
322,3,40.74814706522787,-73.97546965011145,Garlic New York Pizza Bar,40.745068175947466,-73.97566605746329,Pizza Place
323,3,40.74814706522787,-73.97546965011145,Momosan Ramen & Sake,40.749953,-73.977184,Ramen Restaurant
324,3,40.74814706522787,-73.97546965011145,Sachi Asian Bistro,40.74758733811173,-73.9738713063176,Asian Restaurant
325,3,40.74814706522787,-73.97546965011145,Zucker's Bagels & Smoked Fish,40.75053251798501,-73.97686735767212,Bagel Shop
326,3,40.74814706522787,-73.97546965011145,Shelburne Hotel & Suites by Affinia,40.7483169,-73.9781387,Hotel
327,3,40.74814706522787,-73.97546965011145,European Wax Center,40.74537922208471,-73.97718323153906,Health & Beauty Service
328,3,40.74814706522787,-73.97546965011145,Omusubi Gonbei,40.75092439033842,-73.9769462752827,Japanese Restaurant
329,3,40.74814706522787,-73.97546965011145,Sushi Yasuda,40.75109739134529,-73.97349536418915,Sushi Restaurant
330,3,40.74814706522787,-73.97546965011145,Dun Huang,40.749192349213835,-73.97770430473602,Chinese Restaurant
331,3,40.74814706522787,-73.97546965011145,Chrysler Building,40.751527577296294,-73.9756595569741,Building
332,3,40.74814706522787,-73.97546965011145,The Capital Grille,40.75105247439972,-73.97507825545438,American Restaurant
333,3,40.74814706522787,-73.97546965011145,Crunch Fitness - 34th Street,40.74503265187938,-73.97710514599794,Gym / Fitness Center
334,3,40.74814706522787,-73.97546965011145,Bareburger,40.746151934915,-73.97813209894593,Burger Joint
335,3,40.74814706522787,-73.97546965011145,Juice Generation,40.751412337284314,-73.9765369892121,Juice Bar
336,3,40.74814706522787,-73.97546965011145,251 Ginza Sushi,40.74556726462068,-73.9757060569526,Sushi Restaurant
337,3,40.74814706522787,-73.97546965011145,Bagel Express,40.74989475953883,-73.97706448751802,Bagel Shop
338,3,40.74814706522787,-73.97546965011145,Sakagura,40.751304870459144,-73.9733141805895,Sake Bar
339,3,40.74814706522787,-73.97546965011145,Tudor City Park South,40.74876578594654,-73.97077529524509,Park
340,3,40.74814706522787,-73.97546965011145,Sophie's Cuban Cuisine,40.75056331810922,-73.97663563349062,Cuban Restaurant
341,3,40.74814706522787,-73.97546965011145,iLoveKickboxing,40.75058,-73.97154,Boxing Gym
342,3,40.74814706522787,-73.97546965011145,Baby Bo's Cantina,40.74504810846564,-73.97574844510618,Mexican Restaurant
343,3,40.74814706522787,-73.97546965011145,Los Tacos No. 1,40.751522,-73.977651,Taco Place
344,3,40.74814706522787,-73.97546965011145,Naya Express,40.75156887795662,-73.9740098441347,Lebanese Restaurant
345,3,40.74814706522787,-73.97546965011145,Remi Flowers & Coffee on 43rd,40.750509,-73.971575,Coffee Shop
346,3,40.74814706522787,-73.97546965011145,Matto Espresso,40.750501526676786,-73.97772575896524,Coffee Shop
347,3,40.74814706522787,-73.97546965011145,Le Botaniste,40.751316,-73.974187,Vegetarian / Vegan Restaurant
348,3,40.74814706522787,-73.97546965011145,Tudor City Steps,40.748351503382615,-73.97086574487074,Trail
349,3,40.74814706522787,-73.97546965011145,Ted's Corner Tavern,40.746212490437024,-73.9775213599205,Bar
350,3,40.74814706522787,-73.97546965011145,Baked By Melissa,40.751762426902474,-73.97664732307807,Cupcake Shop
351,3,40.74814706522787,-73.97546965011145,Pio Pio,40.74553544204786,-73.97762608657818,Peruvian Roast Chicken Joint
352,3,40.74814706522787,-73.97546965011145,Cask Bar & Kitchen,40.745366347319944,-73.9791266488786,Pub
353,3,40.74814706522787,-73.97546965011145,Tudor City Overpass,40.749101106369736,-73.97051454845469,Bridge
354,3,40.74814706522787,-73.97546965011145,Pescatore Seafood,40.749559,-73.970781,Seafood Restaurant
355,3,40.74814706522787,-73.97546965011145,Tudor City Park North,40.74932450274798,-73.97052427585831,Park
356,3,40.74814706522787,-73.97546965011145,Grand Central Market,40.75232059237988,-73.97608637809753,Gourmet Shop
357,3,40.74814706522787,-73.97546965011145,Luke's Lobster,40.75166608242673,-73.97329713341688,Seafood Restaurant
358,3,40.74814706522787,-73.97546965011145,Thread Salon,40.745408415949804,-73.97923566996792,Spa
359,3,40.74814706522787,-73.97546965011145,Rossinis,40.749056388003616,-73.97902929114717,Italian Restaurant
360,3,40.74814706522787,-73.97546965011145,The Flying Cock,40.745327,-73.978281,Pub
361,3,40.74814706522787,-73.97546965011145,The Raines Law Room at The William,40.750487,-73.980146,Speakeasy
362,3,40.74814706522787,-73.97546965011145,Insomnia Cookies,40.744996830649896,-73.97867463901457,Bakery
363,3,40.74814706522787,-73.97546965011145,Manhattan Place Health Club,40.74515330979293,-73.97250108871965,Gym
364,3,40.74814706522787,-73.97546965011145,Ground Central Coffee Company,40.750146461935245,-73.97205954557417,Coffee Shop
365,3,40.74814706522787,-73.97546965011145,Le Parisien,40.74536933917004,-73.97921877261759,French Restaurant
366,3,40.74814706522787,-73.97546965011145,2nd Ave Deli,40.745118,-73.97903,Jewish Restaurant
367,3,40.74814706522787,-73.97546965011145,Patsy's Pizzeria,40.75028472783832,-73.97193065189576,Pizza Place
368,3,40.74814706522787,-73.97546965011145,Aerosoles,40.751349338471684,-73.97582582966218,Shoe Store
369,3,40.74814706522787,-73.97546965011145,Gong Cha,40.752151042319674,-73.97385802188155,Bubble Tea Shop
370,3,40.74814706522787,-73.97546965011145,Murray's Cheese at Grand Central Market,40.75212731107714,-73.97542054413577,Cheese Shop
371,3,40.74814706522787,-73.97546965011145,St. Vartan Park,40.74519645099352,-73.97371530532837,Park
372,3,40.74814706522787,-73.97546965011145,El Parador,40.74443861282,-73.97477971208335,Mexican Restaurant
373,3,40.74814706522787,-73.97546965011145,Bideawee,40.74616041553279,-73.9709794522154,Veterinarian
374,3,40.74814706522787,-73.97546965011145,Cafe Grumpy,40.752114,-73.975629,Coffee Shop
375,3,40.74814706522787,-73.97546965011145,Sticky's Finger Joint,40.74505372839559,-73.97885964232785,Fried Chicken Joint
376,3,40.74814706522787,-73.97546965011145,Franchia,40.74754904507587,-73.981123802193,Vegetarian / Vegan Restaurant
377,3,40.74814706522787,-73.97546965011145,Beer Table,40.752496197488945,-73.97601233645162,Gourmet Shop
378,3,40.74814706522787,-73.97546965011145,Oaxaca Taqueria,40.74531504307195,-73.97949274797406,Taco Place
379,3,40.74814706522787,-73.97546965011145,Vanderbilt Tennis Club,40.7522516986295,-73.97747671968195,Tennis Stadium
380,3,40.74814706522787,-73.97546965011145,Rocky's Pizzeria,40.74438773517433,-73.97621099437404,Pizza Place
381,3,40.74814706522787,-73.97546965011145,LOFT,40.75114,-73.9757416,Women's Store
382,3,40.74814706522787,-73.97546965011145,Scandinavia House,40.74928342395154,-73.97980868514539,Cultural Center
383,3,40.74814706522787,-73.97546965011145,The William,40.7506733156513,-73.9800774301285,Hotel
384,3,40.74814706522787,-73.97546965011145,Pret a Manger (Pret A Manger),40.7505444278169,-73.97838453996418,Sandwich Place
385,3,40.74814706522787,-73.97546965011145,Joe Coffee,40.75230735829597,-73.97536247767326,Coffee Shop
386,3,40.74814706522787,-73.97546965011145,The Kitano Hotel New York,40.74956656240437,-73.97967286535889,Hotel
387,3,40.74814706522787,-73.97546965011145,Five Guys,40.751786,-73.973958,Burger Joint
388,3,40.74814706522787,-73.97546965011145,Alcala,40.751216649483304,-73.97159624144656,Spanish Restaurant
389,3,40.74814706522787,-73.97546965011145,Juice Bar Plus,40.75201503423249,-73.97367935594154,Juice Bar
390,3,40.74814706522787,-73.97546965011145,sweetgreen,40.752302,-73.974126,Salad Place
391,3,40.74814706522787,-73.97546965011145,Murray Hill Market,40.74639457940594,-73.97966102783904,Deli / Bodega
392,3,40.74814706522787,-73.97546965011145,Tsushima,40.75173070365195,-73.97282992895408,Japanese Restaurant
393,3,40.74814706522787,-73.97546965011145,Sushi by Pescatore,40.752506,-73.975725,Sushi Restaurant
394,3,40.74814706522787,-73.97546965011145,Tudor Cafe,40.74835986902391,-73.9709711769136,Deli / Bodega
395,3,40.74814706522787,-73.97546965011145,sweetgreen,40.7442426,-73.9729059,Salad Place
396,3,40.74814706522787,-73.97546965011145,Ford Foundation Garden,40.749848,-73.971181,Garden
397,3,40.74814706522787,-73.97546965011145,Mulberry & Vine,40.75213396955753,-73.97401002798027,New American Restaurant
398,3,40.74814706522787,-73.97546965011145,Windsor Wine Shop,40.74469648265328,-73.97884703979113,Wine Shop
399,3,40.74814706522787,-73.97546965011145,John's Coffee Shop,40.75118605756935,-73.97138492480194,Diner
400,4,40.72753933425239,-74.0014289250166,Raku,40.727404193363725,-74.0026963722485,Udon Restaurant
401,4,40.72753933425239,-74.0014289250166,Raffetto's,40.728009684676294,-74.0019492857028,Gourmet Shop
402,4,40.72753933425239,-74.0014289250166,Local,40.727089082727915,-74.00191220344334,Beer Bar
403,4,40.72753933425239,-74.0014289250166,La Colombe Torrefaction,40.72581964106336,-74.00119185447693,Coffee Shop
404,4,40.72753933425239,-74.0014289250166,Carbone,40.72790327156426,-74.00013635911864,Italian Restaurant
405,4,40.72753933425239,-74.0014289250166,Dante NYC,40.728847021360245,-74.00162166908986,Italian Restaurant
406,4,40.72753933425239,-74.0014289250166,Chobani,40.72581867292355,-74.00098495024535,Snack Place
407,4,40.72753933425239,-74.0014289250166,Blue Ribbon Sushi,40.72616667889016,-74.0026071220218,Sushi Restaurant
408,4,40.72753933425239,-74.0014289250166,Terra Blues,40.72828843382252,-73.99938089456808,Jazz Club
409,4,40.72753933425239,-74.0014289250166,Banter,40.7279592919172,-74.00120508994551,Café
410,4,40.72753933425239,-74.0014289250166,Shuka,40.72708326886079,-74.00291360475781,Mediterranean Restaurant
411,4,40.72753933425239,-74.0014289250166,Rapha NYC,40.72596825325445,-74.00122621589483,Clothing Store
412,4,40.72753933425239,-74.0014289250166,Raoul's Restaurant,40.726224144417756,-74.00209307670593,French Restaurant
413,4,40.72753933425239,-74.0014289250166,DomoDomo,40.72800724280729,-74.00168319799626,Sushi Restaurant
414,4,40.72753933425239,-74.0014289250166,Miss Lily's & Melvin's Juice Box,40.727916,-74.001423,Caribbean Restaurant
415,4,40.72753933425239,-74.0014289250166,Sadelle's,40.726316492706346,-74.00035723351957,Bagel Shop
416,4,40.72753933425239,-74.0014289250166,Dame,40.728938,-74.001676,English Restaurant
417,4,40.72753933425239,-74.0014289250166,Aēsop,40.7256725,-74.0011549,Cosmetics Shop
418,4,40.72753933425239,-74.0014289250166,Chow House,40.72906152574308,-74.00084246972851,Chinese Restaurant
419,4,40.72753933425239,-74.0014289250166,Emmett's,40.727498317692195,-74.00272417026547,Pizza Place
420,4,40.72753933425239,-74.0014289250166,12 Chairs,40.72768041318,-74.00261614432705,Middle Eastern Restaurant
421,4,40.72753933425239,-74.0014289250166,Koi Thé,40.729275,-74.00117,Bubble Tea Shop
422,4,40.72753933425239,-74.0014289250166,Vesuvio Bakery,40.72597,-74.001248,Bakery
423,4,40.72753933425239,-74.0014289250166,Sacred Sounds Yoga,40.72863771916715,-74.00011526297406,Yoga Studio
424,4,40.72753933425239,-74.0014289250166,Mermaid Oyster Bar,40.72875734083963,-74.00166557237621,Seafood Restaurant
425,4,40.72753933425239,-74.0014289250166,Song' e Napule Pizzeria,40.728044,-74.001814,Italian Restaurant
426,4,40.72753933425239,-74.0014289250166,Sullivan Street Tea & Spice Company,40.72910705564881,-74.0001872701384,Gourmet Shop
427,4,40.72753933425239,-74.0014289250166,Tomoe Sushi,40.727743080016886,-74.0002670334584,Sushi Restaurant
428,4,40.72753933425239,-74.0014289250166,Summers Juice & Coffee,40.72763983514445,-74.00031578572107,Café
429,4,40.72753933425239,-74.0014289250166,Coco Pazzo Kitchen & Restaurant,40.726036487672694,-74.0015071234133,Italian Restaurant
430,4,40.72753933425239,-74.0014289250166,Lupa,40.72757667367626,-74.00009498834322,Italian Restaurant
431,4,40.72753933425239,-74.0014289250166,Brigadeiro Bakery,40.727525344443656,-74.00144894439605,Dessert Shop
432,4,40.72753933425239,-74.0014289250166,Manousheh,40.72937268195377,-74.00135010480881,Lebanese Restaurant
433,4,40.72753933425239,-74.0014289250166,Charlie Bird,40.727802,-74.00285,Italian Restaurant
434,4,40.72753933425239,-74.0014289250166,Harbs,40.72653781837405,-74.00005535615513,Dessert Shop
435,4,40.72753933425239,-74.0014289250166,Benefit Cosmetics,40.726182474587795,-74.00079488754272,Cosmetics Shop
436,4,40.72753933425239,-74.0014289250166,New York Pilates - West Village,40.72772466755815,-74.00118149917556,Pilates Studio
437,4,40.72753933425239,-74.0014289250166,Porto Rico Importing Co.,40.729483331276,-74.00172204973289,Coffee Shop
438,4,40.72753933425239,-74.0014289250166,Pepe Rosso To Go,40.727226,-74.001595,Italian Restaurant
439,4,40.72753933425239,-74.0014289250166,Cocotte,40.72581065161919,-74.00188620933145,French Restaurant
440,4,40.72753933425239,-74.0014289250166,Lola Taverna,40.7270494,-74.0031992,Greek Restaurant
441,4,40.72753933425239,-74.0014289250166,Bar Ciccio Alimentari,40.726375,-74.003369,Italian Restaurant
442,4,40.72753933425239,-74.0014289250166,The Dutch,40.726541531581425,-74.00225198929544,New American Restaurant
443,4,40.72753933425239,-74.0014289250166,Cotenna,40.729014,-74.003539,Italian Restaurant
444,4,40.72753933425239,-74.0014289250166,Morgenstern’s Finest Ice Cream,40.7270567382626,-73.99986366383841,Ice Cream Shop
445,4,40.72753933425239,-74.0014289250166,Bite Beauty Lip Lab,40.72626368837742,-74.00187950317195,Cosmetics Shop
446,4,40.72753933425239,-74.0014289250166,Arturo's Restaurant,40.727407,-74.000378,Italian Restaurant
447,4,40.72753933425239,-74.0014289250166,The Kati Roll Company,40.7295697222648,-74.00086061309852,Indian Restaurant
448,4,40.72753933425239,-74.0014289250166,Hello Saigon,40.72902042913715,-74.0009423522163,Vietnamese Restaurant
449,4,40.72753933425239,-74.0014289250166,Omen a Zen,40.725990883825254,-74.00176323566751,Japanese Restaurant
450,4,40.72753933425239,-74.0014289250166,Niche Niche,40.7276881399793,-74.00260228686538,Theme Restaurant
451,4,40.72753933425239,-74.0014289250166,Carroll Place,40.728543776153494,-73.99983388039426,Italian Restaurant
452,4,40.72753933425239,-74.0014289250166,Coach,40.72578220859854,-74.00069765229871,Accessories Store
453,4,40.72753933425239,-74.0014289250166,The Up & Up,40.729766367308265,-74.00057140516677,Cocktail Bar
454,4,40.72753933425239,-74.0014289250166,Playa Bowls,40.729588445515695,-74.00082115008317,Deli / Bodega
455,4,40.72753933425239,-74.0014289250166,Saigon Shack,40.7297605480043,-74.00068533422322,Vietnamese Restaurant
456,4,40.72753933425239,-74.0014289250166,SHAIR,40.728530208051154,-74.00308936169337,Health & Beauty Service
457,4,40.72753933425239,-74.0014289250166,Little Prince,40.72679,-74.00275,French Restaurant
458,4,40.72753933425239,-74.0014289250166,Bar Moga,40.727776,-74.001129,Cocktail Bar
459,4,40.72753933425239,-74.0014289250166,THELEwala,40.72972369809264,-74.00073006181881,Indian Restaurant
460,4,40.72753933425239,-74.0014289250166,Jane,40.727197459426144,-74.00039726903712,American Restaurant
461,4,40.72753933425239,-74.0014289250166,Creperie NYC,40.72974050102749,-74.00070686260781,Creperie
462,4,40.72753933425239,-74.0014289250166,Physique 57,40.725883426523026,-74.00378718082742,Gym
463,4,40.72753933425239,-74.0014289250166,Old Tbilisi Garden,40.728882321277744,-74.00074501357406,Eastern European Restaurant
464,4,40.72753933425239,-74.0014289250166,Alidoro,40.725656,-74.002957,Sandwich Place
465,4,40.72753933425239,-74.0014289250166,Film Forum,40.72846170508749,-74.00442258422171,Indie Movie Theater
466,4,40.72753933425239,-74.0014289250166,Il Corallo Trattoria,40.726316030836585,-74.0019432615774,Italian Restaurant
467,4,40.72753933425239,-74.0014289250166,King,40.72772401456797,-74.00327087456037,Mediterranean Restaurant
468,4,40.72753933425239,-74.0014289250166,Emily West Village,40.729337024893994,-74.00372444988442,Pizza Place
469,4,40.72753933425239,-74.0014289250166,JOE & THE JUICE,40.725983351525194,-74.00129767836906,Juice Bar
470,4,40.72753933425239,-74.0014289250166,Court Street Grocers,40.728806,-73.998471,Sandwich Place
471,4,40.72753933425239,-74.0014289250166,Juice Press,40.725940606374444,-74.00118930654021,Juice Bar
472,4,40.72753933425239,-74.0014289250166,Generation Records,40.7288665681504,-73.9991506934166,Record Shop
473,4,40.72753933425239,-74.0014289250166,San Carlo Osteria Piemonte,40.725222953452004,-74.00259414883078,Italian Restaurant
474,4,40.72753933425239,-74.0014289250166,Global Table,40.72584237933967,-74.00285969429424,Furniture / Home Store
475,4,40.72753933425239,-74.0014289250166,Babs,40.728202,-74.00188,Restaurant
476,4,40.72753933425239,-74.0014289250166,SoHo News International,40.726476257104366,-74.00229836834897,Newsstand
477,4,40.72753933425239,-74.0014289250166,Bar Pitti,40.729204246828665,-74.00238648966736,Italian Restaurant
478,4,40.72753933425239,-74.0014289250166,The Folly,40.727096595294775,-74.00009867099945,Cocktail Bar
479,4,40.72753933425239,-74.0014289250166,Blue Ribbon Brasserie,40.72549481702042,-74.00318626804706,American Restaurant
480,4,40.72753933425239,-74.0014289250166,sweetgreen,40.72999212563189,-74.00243385198331,Salad Place
481,4,40.72753933425239,-74.0014289250166,Insomnia Cookies,40.72980684639574,-74.00067845269885,Dessert Shop
482,4,40.72753933425239,-74.0014289250166,Haizea,40.727317,-74.001958,Tapas Restaurant
483,4,40.72753933425239,-74.0014289250166,MIMI,40.72849037362725,-74.00066200501024,French Restaurant
484,4,40.72753933425239,-74.0014289250166,Olive's,40.72651634055232,-74.00238117768983,Coffee Shop
485,4,40.72753933425239,-74.0014289250166,Comedy Cellar,40.73012988282376,-74.00040218545217,Comedy Club
486,4,40.72753933425239,-74.0014289250166,Citizens Of Bleecker,40.72851,-73.99973,Café
487,4,40.72753933425239,-74.0014289250166,Ananda,40.72883889496238,-73.9993364782382,Indian Restaurant
488,4,40.72753933425239,-74.0014289250166,Minetta Tavern,40.73004893228044,-74.00064667028238,American Restaurant
489,4,40.72753933425239,-74.0014289250166,Sweet Rehab,40.726755,-74.001935,Dessert Shop
490,4,40.72753933425239,-74.0014289250166,Tiro A Segno,40.72858224368755,-74.00187942789395,Italian Restaurant
491,4,40.72753933425239,-74.0014289250166,The Malt House,40.72863,-73.99938,Bar
492,4,40.72753933425239,-74.0014289250166,Brooklyn Kolache,40.729246,-74.000893,Bakery
493,4,40.72753933425239,-74.0014289250166,NARS Soho,40.72533226390741,-73.99991593823145,Cosmetics Shop
494,4,40.72753933425239,-74.0014289250166,Chess Forum,40.729105540131116,-73.99908270888547,Hobby Shop
495,4,40.72753933425239,-74.0014289250166,Molly's Cupcakes,40.7301486447128,-74.00226234539089,Cupcake Shop
496,4,40.72753933425239,-74.0014289250166,Torch & Crown Brewing Company,40.726314,-74.004208,Brewery
497,4,40.72753933425239,-74.0014289250166,Warby Parker,40.72540321,-73.9991923,Optical Shop
498,4,40.72753933425239,-74.0014289250166,Miette Culinary Studio,40.729851118840045,-74.00061342940384,School
499,4,40.72753933425239,-74.0014289250166,Boqueria,40.7248,-74.00222,Tapas Restaurant
500,5,40.727325631082905,-73.98391733105852,Suki Curry,40.72715710327842,-73.9861343187004,Japanese Restaurant
501,5,40.727325631082905,-73.98391733105852,The Brant Foundation Art Study Center,40.726009877430975,-73.98522676126714,Art Gallery
502,5,40.727325631082905,-73.98391733105852,Good Beer NYC,40.727643,-73.983835,Beer Store
503,5,40.727325631082905,-73.98391733105852,Cafe Mogador,40.72727735358458,-73.98450529800188,Moroccan Restaurant
504,5,40.727325631082905,-73.98391733105852,Kura,40.726802644699376,-73.98344407523645,Japanese Restaurant
505,5,40.727325631082905,-73.98391733105852,East Village Organic,40.727163233177905,-73.9853185415268,Organic Grocery
506,5,40.727325631082905,-73.98391733105852,Miss Lily's 7A,40.72605803974587,-73.98368581540872,Caribbean Restaurant
507,5,40.727325631082905,-73.98391733105852,Ruffian Wine Bar & Chef's Table,40.7263230093044,-73.98413564578144,Wine Bar
508,5,40.727325631082905,-73.98391733105852,Thursday Kitchen,40.727660587863404,-73.98376058578447,Korean Restaurant
509,5,40.727325631082905,-73.98391733105852,Xe Máy Sandwich Shop,40.727435002070386,-73.98483464336338,Vietnamese Restaurant
510,5,40.727325631082905,-73.98391733105852,Tompkins Square Bagels,40.72817262667757,-73.98205369975292,Bagel Shop
511,5,40.727325631082905,-73.98391733105852,Oiji,40.727168125595306,-73.98564524259254,Korean Restaurant
512,5,40.727325631082905,-73.98391733105852,Málà Project,40.727126,-73.98545,Chinese Restaurant
513,5,40.727325631082905,-73.98391733105852,Avant Garden,40.72616113541542,-73.98386607655708,Vegetarian / Vegan Restaurant
